Unnamed: 0,run_id,time_step,opinion,out_belief,in_belief,group_type,tau,alpha,participation,group,appr_belief,disappr_belief
1060,6,35,0.7206977207963077,0.3298209331141895,0.622044006151308,treatment,0.3,0.3,0.6,Extensive inst.,0.622044006151308,0.3298209331141895
1062,6,36,0.7206977207963077,0.3297327475533777,0.6227652243167764,treatment,0.3,0.3,0.5111111111111111,Extensive inst.,0.6227652243167764,0.3297327475533777
1064,6,37,0.7206977207963077,0.3294752150229114,0.6227653190187988,treatment,0.3,0.3,0.6444444444444445,Extensive inst.,0.6227653190187988,0.3294752150229114
1066,6,38,0.7206977207963077,0.3293328328380719,0.623644985530103,treatment,0.3,0.3,0.4888888888888889,Extensive inst.,0.623644985530103,0.3293328328380719
1068,6,39,0.7206977207963077,0.3294641153577436,0.6237880777997253,treatment,0.3,0.3,0.5111111111111111,Extensive inst.,0.6237880777997253,0.3294641153577436
1070,6,40,0.7206977207963077,0.3289087941189855,0.6221926389469894,treatment,0.3,0.3,0.6222222222222222,Extensive inst.,0.6221926389469894,0.3289087941189855
1072,6,41,0.7206977207963077,0.3293015086417943,0.6221245329459211,treatment,0.3,0.3,0.5333333333333333,Extensive inst.,0.6221245329459211,0.3293015086417943
1074,6,42,0.7206977207963077,0.3291093734462726,0.6213463914578861,treatment,0.3,0.3,0.6444444444444445,Extensive inst.,0.6213463914578861,0.3291093734462726
1076,6,43,0.7206977207963077,0.3288578246074315,0.6224710643267325,treatment,0.3,0.3,0.5777777777777777,Extensive inst.,0.6224710643267325,0.3288578246074315
1078,6,44,0.7206977207963077,0.3291156813739216,0.6220922413381066,treatment,0.3,0.3,0.4666666666666667,Extensive inst.,0.6220922413381066,0.3291156813739216
1080,6,45,0.7206977207963077,0.3292253799596689,0.6219621384625906,treatment,0.3,0.3,0.5333333333333333,Extensive inst.,0.6219621384625906,0.3292253799596689
1082,6,46,0.7206977207963077,0.3294896423514867,0.6226665706173425,treatment,0.3,0.3,0.6,Extensive inst.,0.6226665706173425,0.3294896423514867
1084,6,47,0.7206977207963077,0.3293911528568423,0.6219236515772281,treatment,0.3,0.3,0.6,Extensive inst.,0.6219236515772281,0.3293911528568423
1086,6,48,0.7206977207963077,0.3294054785854127,0.6228022076266753,treatment,0.3,0.3,0.6222222222222222,Extensive inst.,0.6228022076266753,0.3294054785854127
1088,6,49,0.7206977207963077,0.3297519432646715,0.6232241200342775,treatment,0.3,0.3,0.5777777777777777,Extensive inst.,0.6232241200342775,0.3297519432646715
1090,6,50,0.7206977207963077,0.3285933655353989,0.6216927247733502,treatment,0.3,0.3,0.7111111111111111,Extensive inst.,0.6216927247733502,0.3285933655353989
1092,6,51,0.7206977207963077,0.3292340890607142,0.6229935600512988,treatment,0.3,0.3,0.6,Extensive inst.,0.6229935600512988,0.3292340890607142
1094,6,52,0.7206977207963077,0.3290152369754758,0.6226424037756506,treatment,0.3,0.3,0.5777777777777777,Extensive inst.,0.6226424037756506,0.3290152369754758
1096,6,53,0.7206977207963077,0.3291461278983593,0.6230318102999549,treatment,0.3,0.3,0.4888888888888889,Extensive inst.,0.6230318102999549,0.3291461278983593
1098,6,54,0.7206977207963077,0.3293291818133705,0.6232290895097357,treatment,0.3,0.3,0.4666666666666667,Extensive inst.,0.6232290895097357,0.3293291818133705
1100,6,55,0.7206977207963077,0.3292398193129935,0.6230804945411773,treatment,0.3,0.3,0.5111111111111111,Extensive inst.,0.6230804945411773,0.3292398193129935
1102,6,56,0.7206977207963077,0.3288758821563109,0.6228157129696553,treatment,0.3,0.3,0.6444444444444445,Extensive inst.,0.6228157129696553,0.3288758821563109
1104,6,57,0.7206977207963077,0.3292779240033508,0.622720600218755,treatment,0.3,0.3,0.6444444444444445,Extensive inst.,0.622720600218755,0.3292779240033508
1106,6,58,0.7206977207963077,0.3294788633736585,0.6221102416887615,treatment,0.3,0.3,0.6222222222222222,Extensive inst.,0.6221102416887615,0.3294788633736585
1108,6,59,0.7206977207963077,0.3294687759337557,0.6226618270135507,treatment,0.3,0.3,0.5555555555555556,Extensive inst.,0.6226618270135507,0.3294687759337557
1110,6,60,0.7206977207963077,0.3293969525670517,0.6227144692315978,treatment,0.3,0.3,0.4888888888888889,Extensive inst.,0.6227144692315978,0.3293969525670517
1112,6,61,0.7206977207963077,0.3289348959596422,0.6227321059976799,treatment,0.3,0.3,0.6888888888888889,Extensive inst.,0.6227321059976799,0.3289348959596422
1114,6,62,0.7206977207963077,0.3294859750601757,0.6226389030902894,treatment,0.3,0.3,0.6222222222222222,Extensive inst.,0.6226389030902894,0.3294859750601757
1116,6,63,0.7206977207963077,0.3295274469103667,0.6226863039742369,treatment,0.3,0.3,0.5777777777777777,Extensive inst.,0.6226863039742369,0.3295274469103667
1118,6,64,0.7206977207963077,0.329417882129269,0.6226638996493923,treatment,0.3,0.3,0.6222222222222222,Extensive inst.,0.6226638996493923,0.329417882129269
1120,6,65,0.7206977207963077,0.3293841813165995,0.6230543174839429,treatment,0.3,0.3,0.6,Extensive inst.,0.6230543174839429,0.3293841813165995
1122,6,66,0.7206977207963077,0.3284568223263309,0.6218915581691544,treatment,0.3,0.3,0.7555555555555555,Extensive inst.,0.6218915581691544,0.3284568223263309
1124,6,67,0.7206977207963077,0.3287164843515705,0.6221711980462641,treatment,0.3,0.3,0.6444444444444445,Extensive inst.,0.6221711980462641,0.3287164843515705
1126,6,68,0.7206977207963077,0.3284801194199299,0.6231436753647699,treatment,0.3,0.3,0.6,Extensive inst.,0.6231436753647699,0.3284801194199299
1128,6,69,0.7206977207963077,0.3284849100064749,0.6223786093346821,treatment,0.3,0.3,0.6888888888888889,Extensive inst.,0.6223786093346821,0.3284849100064749
1130,6,70,0.7206977207963077,0.3297327106181721,0.6225517343856104,treatment,0.3,0.3,0.6,Extensive inst.,0.6225517343856104,0.3297327106181721
1132,6,71,0.7206977207963077,0.3296158488863498,0.6228131979411009,treatment,0.3,0.3,0.4888888888888889,Extensive inst.,0.6228131979411009,0.3296158488863498
1134,6,72,0.7206977207963077,0.3294088825741085,0.6226716298557977,treatment,0.3,0.3,0.5777777777777777,Extensive inst.,0.6226716298557977,0.3294088825741085
1136,6,73,0.7206977207963077,0.3297242922034903,0.6228376840619508,treatment,0.3,0.3,0.6222222222222222,Extensive inst.,0.6228376840619508,0.3297242922034903
1138,6,74,0.7206977207963077,0.3296284940006661,0.6226537914751129,treatment,0.3,0.3,0.5333333333333333,Extensive inst.,0.6226537914751129,0.3296284940006661
1140,6,75,0.7206977207963077,0.3294213668869666,0.622362483884841,treatment,0.3,0.3,0.5333333333333333,Extensive inst.,0.622362483884841,0.3294213668869666
1142,6,76,0.7206977207963077,0.3294785376700135,0.6226021969400881,treatment,0.3,0.3,0.5777777777777777,Extensive inst.,0.6226021969400881,0.3294785376700135
1144,6,77,0.7206977207963077,0.3290967582304195,0.6228978997491481,treatment,0.3,0.3,0.6,Extensive inst.,0.6228978997491481,0.3290967582304195
1146,6,78,0.7206977207963077,0.3293104351857803,0.6227166309598314,treatment,0.3,0.3,0.5333333333333333,Extensive inst.,0.6227166309598314,0.3293104351857803
1148,6,79,0.7206977207963077,0.3293490430189635,0.622575719986541,treatment,0.3,0.3,0.6222222222222222,Extensive inst.,0.622575719986541,0.3293490430189635
1150,6,80,0.7206977207963077,0.3291547787755518,0.6216075101898384,treatment,0.3,0.3,0.6666666666666666,Extensive inst.,0.6216075101898384,0.3291547787755518
1152,6,81,0.7206977207963077,0.329484625417043,0.6230923093166854,treatment,0.3,0.3,0.4888888888888889,Extensive inst.,0.6230923093166854,0.329484625417043
1154,6,82,0.7206977207963077,0.329769877005291,0.622727679698233,treatment,0.3,0.3,0.5555555555555556,Extensive inst.,0.622727679698233,0.329769877005291
1156,6,83,0.7206977207963077,0.3288587865142433,0.6217444470275291,treatment,0.3,0.3,0.5777777777777777,Extensive inst.,0.6217444470275291,0.3288587865142433
1158,6,84,0.7206977207963077,0.3298791976576726,0.6219311188995408,treatment,0.3,0.3,0.6444444444444445,Extensive inst.,0.6219311188995408,0.3298791976576726
1160,6,85,0.7206977207963077,0.3295131216452513,0.6222659558853756,treatment,0.3,0.3,0.6222222222222222,Extensive inst.,0.6222659558853756,0.3295131216452513
1162,6,86,0.7206977207963077,0.3295435028182443,0.6220604799274826,treatment,0.3,0.3,0.5333333333333333,Extensive inst.,0.6220604799274826,0.3295435028182443
1164,6,87,0.7206977207963077,0.3290718614043835,0.6224525866457601,treatment,0.3,0.3,0.5555555555555556,Extensive inst.,0.6224525866457601,0.3290718614043835
1166,6,88,0.7206977207963077,0.3294744162831675,0.6220004456703694,treatment,0.3,0.3,0.6666666666666666,Extensive inst.,0.6220004456703694,0.3294744162831675
1168,6,89,0.7206977207963077,0.3290468000769998,0.6223620880853534,treatment,0.3,0.3,0.6666666666666666,Extensive inst.,0.6223620880853534,0.3290468000769998
1170,6,90,0.7206977207963077,0.3295122356646427,0.6229231510933814,treatment,0.3,0.3,0.5555555555555556,Extensive inst.,0.6229231510933814,0.3295122356646427
1172,6,91,0.7206977207963077,0.3298452595547629,0.6225785196616995,treatment,0.3,0.3,0.6222222222222222,Extensive inst.,0.6225785196616995,0.3298452595547629
1174,6,92,0.7206977207963077,0.3293149145251446,0.6236447369359469,treatment,0.3,0.3,0.5333333333333333,Extensive inst.,0.6236447369359469,0.3293149145251446
1176,6,93,0.7206977207963077,0.329149208690854,0.6222516595041988,treatment,0.3,0.3,0.5333333333333333,Extensive inst.,0.6222516595041988,0.329149208690854
1178,6,94,0.7206977207963077,0.3292487631157759,0.6220461152852315,treatment,0.3,0.3,0.5777777777777777,Extensive inst.,0.6220461152852315,0.3292487631157759
1180,6,95,0.7206977207963077,0.3293016766425674,0.6230143257782244,treatment,0.3,0.3,0.6,Extensive inst.,0.6230143257782244,0.3293016766425674
1182,6,96,0.7206977207963077,0.3294138083127822,0.6221073186857584,treatment,0.3,0.3,0.6444444444444445,Extensive inst.,0.6221073186857584,0.3294138083127822
1184,6,97,0.7206977207963077,0.3295956417870321,0.6224207726477914,treatment,0.3,0.3,0.6666666666666666,Extensive inst.,0.6224207726477914,0.3295956417870321
1186,6,98,0.7206977207963077,0.3296111279837614,0.622908314758126,treatment,0.3,0.3,0.5333333333333333,Extensive inst.,0.622908314758126,0.3296111279837614
1188,6,99,0.7206977207963077,0.3295094494338064,0.622830495776017,treatment,0.3,0.3,0.6,Extensive inst.,0.622830495776017,0.3295094494338064
1190,7,1,0.7341578976675665,0.3201786461926037,0.6439470964550154,treatment,0.3,0.3,0.6326530612244898,Extensive inst.,0.6439470964550154,0.3201786461926037
1192,7,2,0.7341578976675665,0.3296630415554868,0.6259960196089455,treatment,0.3,0.3,0.6530612244897959,Extensive inst.,0.6259960196089455,0.3296630415554868
1194,7,3,0.7341578976675665,0.3361496212302848,0.6136170461331274,treatment,0.3,0.3,0.673469387755102,Extensive inst.,0.6136170461331274,0.3361496212302848
1196,7,4,0.7341578976675665,0.3376387532874206,0.6106882335479205,treatment,0.3,0.3,0.5918367346938775,Extensive inst.,0.6106882335479205,0.3376387532874206
1198,7,5,0.7341578976675665,0.3386849883927234,0.610826132124205,treatment,0.3,0.3,0.6326530612244898,Extensive inst.,0.610826132124205,0.3386849883927234
1200,7,6,0.7341578976675665,0.3385933684708916,0.610068478357866,treatment,0.3,0.3,0.6326530612244898,Extensive inst.,0.610068478357866,0.3385933684708916
1202,7,7,0.7341578976675665,0.3391369330603895,0.6101047693726243,treatment,0.3,0.3,0.673469387755102,Extensive inst.,0.6101047693726243,0.3391369330603895
1204,7,8,0.7341578976675665,0.3404599535214423,0.6071515546917826,treatment,0.3,0.3,0.6938775510204082,Extensive inst.,0.6071515546917826,0.3404599535214423
1206,7,9,0.7341578976675665,0.3401453383231845,0.6073789755973938,treatment,0.3,0.3,0.6530612244897959,Extensive inst.,0.6073789755973938,0.3401453383231845
1208,7,10,0.7341578976675665,0.3403435359726017,0.6077913543385595,treatment,0.3,0.3,0.673469387755102,Extensive inst.,0.6077913543385595,0.3403435359726017
1210,7,11,0.7341578976675665,0.3414966961909594,0.6044948042805152,treatment,0.3,0.3,0.7959183673469388,Extensive inst.,0.6044948042805152,0.3414966961909594
1212,7,12,0.7341578976675665,0.3407263272719721,0.6044164695600879,treatment,0.3,0.3,0.7755102040816326,Extensive inst.,0.6044164695600879,0.3407263272719721
1214,7,13,0.7341578976675665,0.3411068455891076,0.6043821510669936,treatment,0.3,0.3,0.7755102040816326,Extensive inst.,0.6043821510669936,0.3411068455891076
1216,7,14,0.7341578976675665,0.3424907014724717,0.6038117333104458,treatment,0.3,0.3,0.7346938775510204,Extensive inst.,0.6038117333104458,0.3424907014724717
1218,7,15,0.7341578976675665,0.343157804727161,0.60399053397459,treatment,0.3,0.3,0.6530612244897959,Extensive inst.,0.60399053397459,0.343157804727161
1220,7,16,0.7341578976675665,0.3428432982585712,0.6038409303898041,treatment,0.3,0.3,0.5714285714285714,Extensive inst.,0.6038409303898041,0.3428432982585712
1222,7,17,0.7341578976675665,0.3419464385004836,0.6048591287834091,treatment,0.3,0.3,0.6122448979591837,Extensive inst.,0.6048591287834091,0.3419464385004836
1224,7,18,0.7341578976675665,0.3414380485889292,0.6054364825808499,treatment,0.3,0.3,0.6326530612244898,Extensive inst.,0.6054364825808499,0.3414380485889292
1226,7,19,0.7341578976675665,0.341760390264583,0.6059321087407765,treatment,0.3,0.3,0.673469387755102,Extensive inst.,0.6059321087407765,0.341760390264583
1228,7,20,0.7341578976675665,0.3417074079035015,0.6051879164585728,treatment,0.3,0.3,0.6530612244897959,Extensive inst.,0.6051879164585728,0.3417074079035015
1230,7,21,0.7341578976675665,0.3417025209366743,0.6050175219968766,treatment,0.3,0.3,0.5918367346938775,Extensive inst.,0.6050175219968766,0.3417025209366743
1232,7,22,0.7341578976675665,0.3414459671566928,0.6052388319398265,treatment,0.3,0.3,0.6938775510204082,Extensive inst.,0.6052388319398265,0.3414459671566928
1234,7,23,0.7341578976675665,0.3414099151984514,0.6046208741706856,treatment,0.3,0.3,0.7755102040816326,Extensive inst.,0.6046208741706856,0.3414099151984514
1236,7,24,0.7341578976675665,0.3416780499618194,0.6045050438114109,treatment,0.3,0.3,0.6530612244897959,Extensive inst.,0.6045050438114109,0.3416780499618194
1238,7,25,0.7341578976675665,0.3414963328704909,0.6048128712871544,treatment,0.3,0.3,0.6530612244897959,Extensive inst.,0.6048128712871544,0.3414963328704909
1240,7,26,0.7341578976675665,0.3416991880639458,0.6052487065700862,treatment,0.3,0.3,0.6530612244897959,Extensive inst.,0.6052487065700862,0.3416991880639458
1242,7,27,0.7341578976675665,0.3420780300367794,0.6049978775687408,treatment,0.3,0.3,0.6530612244897959,Extensive inst.,0.6049978775687408,0.3420780300367794
1244,7,28,0.7341578976675665,0.3417506195283496,0.6056449250966005,treatment,0.3,0.3,0.673469387755102,Extensive inst.,0.6056449250966005,0.3417506195283496
1246,7,29,0.7341578976675665,0.3417061581058227,0.605299533666567,treatment,0.3,0.3,0.673469387755102,Extensive inst.,0.605299533666567,0.3417061581058227
1248,7,30,0.7341578976675665,0.3417375959043158,0.6059531442442756,treatment,0.3,0.3,0.5714285714285714,Extensive inst.,0.6059531442442756,0.3417375959043158
1250,7,31,0.7341578976675665,0.3414001831673607,0.6058155805677744,treatment,0.3,0.3,0.7142857142857143,Extensive inst.,0.6058155805677744,0.3414001831673607
1252,7,32,0.7341578976675665,0.3419154584173588,0.6060669210979355,treatment,0.3,0.3,0.6530612244897959,Extensive inst.,0.6060669210979355,0.3419154584173588
1254,7,33,0.7341578976675665,0.3417047635304321,0.6049094529668742,treatment,0.3,0.3,0.7346938775510204,Extensive inst.,0.6049094529668742,0.3417047635304321
1256,7,34,0.7341578976675665,0.3416779565309729,0.6044729426498474,treatment,0.3,0.3,0.6122448979591837,Extensive inst.,0.6044729426498474,0.3416779565309729
1258,7,35,0.7341578976675665,0.3412940333737702,0.6046148546320981,treatment,0.3,0.3,0.6938775510204082,Extensive inst.,0.6046148546320981,0.3412940333737702
1260,7,36,0.7341578976675665,0.3416814749309578,0.6049245647688988,treatment,0.3,0.3,0.673469387755102,Extensive inst.,0.6049245647688988,0.3416814749309578
1262,7,37,0.7341578976675665,0.3418090841578798,0.6046217410917039,treatment,0.3,0.3,0.7551020408163265,Extensive inst.,0.6046217410917039,0.3418090841578798
1264,7,38,0.7341578976675665,0.3418235633237059,0.6043456284640909,treatment,0.3,0.3,0.673469387755102,Extensive inst.,0.6043456284640909,0.3418235633237059
1266,7,39,0.7341578976675665,0.3415464946297661,0.6049557327989696,treatment,0.3,0.3,0.673469387755102,Extensive inst.,0.6049557327989696,0.3415464946297661
1268,7,40,0.7341578976675665,0.3418737934487296,0.6050615552722156,treatment,0.3,0.3,0.6326530612244898,Extensive inst.,0.6050615552722156,0.3418737934487296
1270,7,41,0.7341578976675665,0.3413969189258979,0.6052534288355935,treatment,0.3,0.3,0.5918367346938775,Extensive inst.,0.6052534288355935,0.3413969189258979
1272,7,42,0.7341578976675665,0.341700429133782,0.605234406150406,treatment,0.3,0.3,0.7142857142857143,Extensive inst.,0.605234406150406,0.341700429133782
1274,7,43,0.7341578976675665,0.3416130118278645,0.6050132437861631,treatment,0.3,0.3,0.6326530612244898,Extensive inst.,0.6050132437861631,0.3416130118278645
1276,7,44,0.7341578976675665,0.341732132536611,0.6055736166951883,treatment,0.3,0.3,0.673469387755102,Extensive inst.,0.6055736166951883,0.341732132536611
1278,7,45,0.7341578976675665,0.3416982818560858,0.6046243840813628,treatment,0.3,0.3,0.7755102040816326,Extensive inst.,0.6046243840813628,0.3416982818560858
1280,7,46,0.7341578976675665,0.3419885944906777,0.6057062202577314,treatment,0.3,0.3,0.5102040816326531,Extensive inst.,0.6057062202577314,0.3419885944906777
1282,7,47,0.7341578976675665,0.3421334815482155,0.6058861795230784,treatment,0.3,0.3,0.5918367346938775,Extensive inst.,0.6058861795230784,0.3421334815482155
1284,7,48,0.7341578976675665,0.3424447868928662,0.6044068337130795,treatment,0.3,0.3,0.7551020408163265,Extensive inst.,0.6044068337130795,0.3424447868928662
1286,7,49,0.7341578976675665,0.3419949369378903,0.6047866557129719,treatment,0.3,0.3,0.6122448979591837,Extensive inst.,0.6047866557129719,0.3419949369378903
1288,7,50,0.7341578976675665,0.341364127540815,0.6058908640568061,treatment,0.3,0.3,0.5714285714285714,Extensive inst.,0.6058908640568061,0.341364127540815
1290,7,51,0.7341578976675665,0.340751875632963,0.6057490523235429,treatment,0.3,0.3,0.6326530612244898,Extensive inst.,0.6057490523235429,0.340751875632963
1292,7,52,0.7341578976675665,0.3413617380253723,0.6052108089767836,treatment,0.3,0.3,0.6530612244897959,Extensive inst.,0.6052108089767836,0.3413617380253723
1294,7,53,0.7341578976675665,0.3413799832098552,0.6060215256256739,treatment,0.3,0.3,0.5714285714285714,Extensive inst.,0.6060215256256739,0.3413799832098552
1296,7,54,0.7341578976675665,0.3414351802350496,0.606265149840426,treatment,0.3,0.3,0.673469387755102,Extensive inst.,0.606265149840426,0.3414351802350496
1298,7,55,0.7341578976675665,0.3413932340604103,0.6053723988375025,treatment,0.3,0.3,0.7755102040816326,Extensive inst.,0.6053723988375025,0.3413932340604103
1300,7,56,0.7341578976675665,0.3415312084665569,0.6048752093028099,treatment,0.3,0.3,0.6530612244897959,Extensive inst.,0.6048752093028099,0.3415312084665569
1302,7,57,0.7341578976675665,0.3418831048058941,0.6051266620968178,treatment,0.3,0.3,0.5510204081632653,Extensive inst.,0.6051266620968178,0.3418831048058941
1304,7,58,0.7341578976675665,0.3418702250572104,0.6048557731882855,treatment,0.3,0.3,0.673469387755102,Extensive inst.,0.6048557731882855,0.3418702250572104
1306,7,59,0.7341578976675665,0.341386714272681,0.6047595830393309,treatment,0.3,0.3,0.6326530612244898,Extensive inst.,0.6047595830393309,0.341386714272681
1308,7,60,0.7341578976675665,0.3414033152143909,0.6049851547404587,treatment,0.3,0.3,0.7346938775510204,Extensive inst.,0.6049851547404587,0.3414033152143909
1310,7,61,0.7341578976675665,0.3414203626516465,0.605174936966038,treatment,0.3,0.3,0.5918367346938775,Extensive inst.,0.605174936966038,0.3414203626516465
1312,7,62,0.7341578976675665,0.3416703800698062,0.6051292172615891,treatment,0.3,0.3,0.6326530612244898,Extensive inst.,0.6051292172615891,0.3416703800698062
1314,7,63,0.7341578976675665,0.3413316763136083,0.6051071496006662,treatment,0.3,0.3,0.6530612244897959,Extensive inst.,0.6051071496006662,0.3413316763136083
1316,7,64,0.7341578976675665,0.3413156031258658,0.6046207714079321,treatment,0.3,0.3,0.673469387755102,Extensive inst.,0.6046207714079321,0.3413156031258658
1318,7,65,0.7341578976675665,0.3414213852604152,0.6047590459621106,treatment,0.3,0.3,0.673469387755102,Extensive inst.,0.6047590459621106,0.3414213852604152
1320,7,66,0.7341578976675665,0.3418080015476918,0.6040329446170317,treatment,0.3,0.3,0.7346938775510204,Extensive inst.,0.6040329446170317,0.3418080015476918
1322,7,67,0.7341578976675665,0.3413746629732881,0.6044470410768548,treatment,0.3,0.3,0.7346938775510204,Extensive inst.,0.6044470410768548,0.3413746629732881
1324,7,68,0.7341578976675665,0.3413282945521692,0.6052282849923261,treatment,0.3,0.3,0.5918367346938775,Extensive inst.,0.6052282849923261,0.3413282945521692
1326,7,69,0.7341578976675665,0.3418870370908181,0.6049366960914309,treatment,0.3,0.3,0.673469387755102,Extensive inst.,0.6049366960914309,0.3418870370908181
1328,7,70,0.7341578976675665,0.3425869954714449,0.604637767394806,treatment,0.3,0.3,0.7142857142857143,Extensive inst.,0.604637767394806,0.3425869954714449
1330,7,71,0.7341578976675665,0.3429075068168191,0.6044424961355269,treatment,0.3,0.3,0.7142857142857143,Extensive inst.,0.6044424961355269,0.3429075068168191
1332,7,72,0.7341578976675665,0.3424338241887015,0.6055016449275082,treatment,0.3,0.3,0.6122448979591837,Extensive inst.,0.6055016449275082,0.3424338241887015
1334,7,73,0.7341578976675665,0.3419601184956993,0.6050206465568211,treatment,0.3,0.3,0.7346938775510204,Extensive inst.,0.6050206465568211,0.3419601184956993
1336,7,74,0.7341578976675665,0.3418445776063324,0.6048123576966749,treatment,0.3,0.3,0.7142857142857143,Extensive inst.,0.6048123576966749,0.3418445776063324
1338,7,75,0.7341578976675665,0.3417405323163936,0.6048111180522546,treatment,0.3,0.3,0.673469387755102,Extensive inst.,0.6048111180522546,0.3417405323163936
1340,7,76,0.7341578976675665,0.3418164090399223,0.6045498595740398,treatment,0.3,0.3,0.7142857142857143,Extensive inst.,0.6045498595740398,0.3418164090399223
1342,7,77,0.7341578976675665,0.3415411307788862,0.6049774303679503,treatment,0.3,0.3,0.6530612244897959,Extensive inst.,0.6049774303679503,0.3415411307788862
1344,7,78,0.7341578976675665,0.3422262634137974,0.6046304405747402,treatment,0.3,0.3,0.7142857142857143,Extensive inst.,0.6046304405747402,0.3422262634137974
1346,7,79,0.7341578976675665,0.342222418354456,0.6050077891534437,treatment,0.3,0.3,0.6938775510204082,Extensive inst.,0.6050077891534437,0.342222418354456
1348,7,80,0.7341578976675665,0.342203011746458,0.6042564406539334,treatment,0.3,0.3,0.6530612244897959,Extensive inst.,0.6042564406539334,0.342203011746458
1350,7,81,0.7341578976675665,0.3417788690451616,0.6047846744525959,treatment,0.3,0.3,0.7142857142857143,Extensive inst.,0.6047846744525959,0.3417788690451616
1352,7,82,0.7341578976675665,0.3414383565058301,0.6044084923562536,treatment,0.3,0.3,0.7551020408163265,Extensive inst.,0.6044084923562536,0.3414383565058301
1354,7,83,0.7341578976675665,0.3403382246649144,0.6043136981477157,treatment,0.3,0.3,0.7551020408163265,Extensive inst.,0.6043136981477157,0.3403382246649144
1356,7,84,0.7341578976675665,0.3409361415217989,0.605403907457582,treatment,0.3,0.3,0.5510204081632653,Extensive inst.,0.605403907457582,0.3409361415217989
1358,7,85,0.7341578976675665,0.3413636574293427,0.6047503728515554,treatment,0.3,0.3,0.7142857142857143,Extensive inst.,0.6047503728515554,0.3413636574293427
1360,7,86,0.7341578976675665,0.3417442074275438,0.6048395980885527,treatment,0.3,0.3,0.6530612244897959,Extensive inst.,0.6048395980885527,0.3417442074275438
1362,7,87,0.7341578976675665,0.3420186899386045,0.6047334374367794,treatment,0.3,0.3,0.7551020408163265,Extensive inst.,0.6047334374367794,0.3420186899386045
1364,7,88,0.7341578976675665,0.3416825443182933,0.604181816140249,treatment,0.3,0.3,0.6326530612244898,Extensive inst.,0.604181816140249,0.3416825443182933
1366,7,89,0.7341578976675665,0.3420767243009758,0.603980673827668,treatment,0.3,0.3,0.6938775510204082,Extensive inst.,0.603980673827668,0.3420767243009758
1368,7,90,0.7341578976675665,0.3420527961886939,0.6040651450438114,treatment,0.3,0.3,0.6326530612244898,Extensive inst.,0.6040651450438114,0.3420527961886939
1370,7,91,0.7341578976675665,0.3424376930969541,0.6035963071135523,treatment,0.3,0.3,0.7755102040816326,Extensive inst.,0.6035963071135523,0.3424376930969541
1372,7,92,0.7341578976675665,0.3421601152526481,0.6040436684525805,treatment,0.3,0.3,0.673469387755102,Extensive inst.,0.6040436684525805,0.3421601152526481
1374,7,93,0.7341578976675665,0.3423212906915621,0.603765901469451,treatment,0.3,0.3,0.7346938775510204,Extensive inst.,0.603765901469451,0.3423212906915621
1376,7,94,0.7341578976675665,0.3425748219629312,0.6046988420244412,treatment,0.3,0.3,0.6326530612244898,Extensive inst.,0.6046988420244412,0.3425748219629312
1378,7,95,0.7341578976675665,0.3424291687354472,0.6047283530509752,treatment,0.3,0.3,0.6326530612244898,Extensive inst.,0.6047283530509752,0.3424291687354472
1380,7,96,0.7341578976675665,0.3426133200264135,0.6044202621480896,treatment,0.3,0.3,0.7346938775510204,Extensive inst.,0.6044202621480896,0.3426133200264135
1382,7,97,0.7341578976675665,0.341865220505121,0.6050443451530859,treatment,0.3,0.3,0.7346938775510204,Extensive inst.,0.6050443451530859,0.341865220505121
1384,7,98,0.7341578976675665,0.3413835253644012,0.6053692465492327,treatment,0.3,0.3,0.6326530612244898,Extensive inst.,0.6053692465492327,0.3413835253644012
1386,7,99,0.7341578976675665,0.3411884673927248,0.6046497353487232,treatment,0.3,0.3,0.7346938775510204,Extensive inst.,0.6046497353487232,0.3411884673927248
1388,8,1,0.723940535370476,0.3209494567270609,0.6409389509228978,treatment,0.3,0.3,0.6511627906976745,Extensive inst.,0.6409389509228978,0.3209494567270609
1390,8,2,0.723940535370476,0.3273838867306176,0.6293808817189146,treatment,0.3,0.3,0.627906976744186,Extensive inst.,0.6293808817189146,0.3273838867306176
1392,8,3,0.723940535370476,0.3301742022102564,0.6242444484279687,treatment,0.3,0.3,0.5813953488372093,Extensive inst.,0.6242444484279687,0.3301742022102564
1394,8,4,0.723940535370476,0.3333537361192266,0.6175220348232826,treatment,0.3,0.3,0.627906976744186,Extensive inst.,0.6175220348232826,0.3333537361192266
1396,8,5,0.723940535370476,0.3355032735322432,0.6148610093704014,treatment,0.3,0.3,0.6046511627906976,Extensive inst.,0.6148610093704014,0.3355032735322432
1398,8,6,0.723940535370476,0.3361291879067186,0.6156152305934139,treatment,0.3,0.3,0.4651162790697674,Extensive inst.,0.6156152305934139,0.3361291879067186
1400,8,7,0.723940535370476,0.336613651895856,0.6157689685211408,treatment,0.3,0.3,0.5813953488372093,Extensive inst.,0.6157689685211408,0.336613651895856
1402,8,8,0.723940535370476,0.3364553919158372,0.6152493280732838,treatment,0.3,0.3,0.6046511627906976,Extensive inst.,0.6152493280732838,0.3364553919158372
1404,8,9,0.723940535370476,0.3373179006110128,0.6145799118648883,treatment,0.3,0.3,0.6976744186046512,Extensive inst.,0.6145799118648883,0.3373179006110128
