,run_id,time_step,opinion,out_belief,in_belief,group_type,tau,alpha,participation,listened_to
0,0,0,0.8110957904656292,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
1,0,0,0.6825167378791566,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
2,0,0,0.8216111867146232,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
3,0,0,0.6692285137385757,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
4,0,0,0.12083781787880438,0.7142857142857143,0.2857142857142857,treatment,0.3,0.1,-1,none
5,0,0,0.009097499415015031,0.7142857142857143,0.2857142857142857,treatment,0.3,0.1,-1,none
6,0,0,0.022632453434472566,0.7142857142857143,0.2857142857142857,treatment,0.3,0.1,-1,none
7,0,0,0.2927042047912285,0.7142857142857143,0.2857142857142857,treatment,0.3,0.1,-1,none
8,0,0,0.45145461567492484,0.7142857142857143,0.2857142857142857,treatment,0.3,0.1,-1,none
9,0,0,0.6793703710590098,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
10,0,0,0.22541194883243193,0.7142857142857143,0.2857142857142857,treatment,0.3,0.1,-1,none
11,0,0,0.10575787796244757,0.7142857142857143,0.2857142857142857,treatment,0.3,0.1,-1,none
12,0,0,0.8499418719310337,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
13,0,0,0.9539862785270189,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
14,0,0,0.543834018042445,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
15,0,0,0.23614912420811013,0.7142857142857143,0.2857142857142857,treatment,0.3,0.1,-1,none
16,0,0,0.3192775245612647,0.7142857142857143,0.2857142857142857,treatment,0.3,0.1,-1,none
17,0,0,0.49288646835652666,0.7142857142857143,0.2857142857142857,treatment,0.3,0.1,-1,none
18,0,0,0.7086356102645943,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
19,0,0,0.11985494585906536,0.7142857142857143,0.2857142857142857,treatment,0.3,0.1,-1,none
20,0,0,0.09213876506183527,0.7142857142857143,0.2857142857142857,treatment,0.3,0.1,-1,none
21,0,0,0.3488661978127723,0.7142857142857143,0.2857142857142857,treatment,0.3,0.1,-1,none
22,0,0,0.0304187723092168,0.7142857142857143,0.2857142857142857,treatment,0.3,0.1,-1,none
23,0,0,0.6248852900529707,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
24,0,0,0.1641478257122575,0.7142857142857143,0.2857142857142857,treatment,0.3,0.1,-1,none
25,0,0,0.7599023890780199,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
26,0,0,0.8565340992402665,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
27,0,0,0.3432849598998337,0.7142857142857143,0.2857142857142857,treatment,0.3,0.1,-1,none
28,0,0,0.03832748601889885,0.7142857142857143,0.2857142857142857,treatment,0.3,0.1,-1,none
29,0,0,0.44353590761399814,0.7142857142857143,0.2857142857142857,treatment,0.3,0.1,-1,none
30,0,0,0.687569944276285,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
31,0,0,0.8738870271815942,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
32,0,0,0.6299144060843347,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
33,0,0,0.48771992011479065,0.7142857142857143,0.2857142857142857,treatment,0.3,0.1,-1,none
34,0,0,0.7034095085085679,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
35,0,0,0.275915895296095,0.7142857142857143,0.2857142857142857,treatment,0.3,0.1,-1,none
36,0,0,0.35610044797493373,0.7142857142857143,0.2857142857142857,treatment,0.3,0.1,-1,none
37,0,0,0.9002760616342635,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
38,0,0,0.6760632442824022,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
39,0,0,0.9917441267450844,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
40,0,0,0.9339378835899059,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
41,0,0,0.8074158301801756,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
42,0,0,0.512293968991294,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
43,0,0,0.5362293418791739,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
44,0,0,0.94703515005016,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
45,0,0,0.8991222254173233,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
46,0,0,0.077273308120126,0.7142857142857143,0.2857142857142857,treatment,0.3,0.1,-1,none
47,0,0,0.36580113269859954,0.7142857142857143,0.2857142857142857,treatment,0.3,0.1,-1,none
48,0,0,0.7829319667547844,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
49,0,0,0.31311887504556196,0.7142857142857143,0.2857142857142857,treatment,0.3,0.1,-1,none
50,0,0,0.40759173329979287,0.7142857142857143,0.2857142857142857,treatment,0.3,0.1,-1,none
51,0,0,0.022158122146548942,0.7142857142857143,0.2857142857142857,treatment,0.3,0.1,-1,none
52,0,0,0.6474248381259027,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
53,0,0,0.7608437742303384,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
54,0,0,0.5086493726171663,0.2857142857142857,0.7142857142857143,treatment,0.3,0.1,-1,none
