,run_id,time_step,opinion,out_belief,in_belief,group_type,tau,alpha,participation
0,0,0,0.696179718681818,0.28571428571428564,0.7142857142857143,treatment,0.3,0.1,0.0
1,0,0,0.29792141400187183,0.7142857142857144,0.28571428571428575,treatment,0.3,0.1,0.0
2,1,1,0.696179718681818,0.25737640578450904,0.8118640683515929,treatment,0.3,0.1,0.8421052631578947
3,1,1,0.29792141400187183,0.7566328646183951,0.27224041857706976,treatment,0.3,0.1,0.32558139534883723
4,1,2,0.696179718681818,0.21362000413114257,0.8622131063178661,treatment,0.3,0.1,0.7719298245614035
5,1,2,0.29792141400187183,0.7758243285332252,0.25768976526842946,treatment,0.3,0.1,0.23255813953488372
6,1,3,0.696179718681818,0.1941799167298365,0.8590253759042951,treatment,0.3,0.1,0.543859649122807
7,1,3,0.29792141400187183,0.7866251528658306,0.24398744591335925,treatment,0.3,0.1,0.23255813953488372
8,1,4,0.696179718681818,0.16961908521954813,0.8599504565780587,treatment,0.3,0.1,0.6140350877192983
9,1,4,0.29792141400187183,0.7853142408410843,0.2371300408759284,treatment,0.3,0.1,0.16279069767441862
10,1,5,0.696179718681818,0.16698642172946607,0.8615919000516775,treatment,0.3,0.1,0.5087719298245614
11,1,5,0.29792141400187183,0.7850841599070906,0.23533066442197584,treatment,0.3,0.1,0.23255813953488372
12,1,6,0.696179718681818,0.16118340065067277,0.8601612092254957,treatment,0.3,0.1,0.631578947368421
13,1,6,0.29792141400187183,0.7880252449251115,0.22857870996433824,treatment,0.3,0.1,0.27906976744186046
14,1,7,0.696179718681818,0.15271241635813299,0.8636940195187081,treatment,0.3,0.1,0.43859649122807015
15,1,7,0.29792141400187183,0.7918098483843442,0.21949338100906565,treatment,0.3,0.1,0.3488372093023256
16,1,8,0.696179718681818,0.14509087679625013,0.865811222033706,treatment,0.3,0.1,0.3508771929824561
17,1,8,0.29792141400187183,0.7967095852659627,0.2098456789273812,treatment,0.3,0.1,0.3023255813953488
18,1,9,0.696179718681818,0.14192668081062862,0.8670888585895543,treatment,0.3,0.1,0.2807017543859649
19,1,9,0.29792141400187183,0.7970305765057066,0.20521721831212944,treatment,0.3,0.1,0.32558139534883723
20,1,10,0.696179718681818,0.1381375794751047,0.8678586694171111,treatment,0.3,0.1,0.3157894736842105
21,1,10,0.29792141400187183,0.7969524888725079,0.20365938229527739,treatment,0.3,0.1,0.3023255813953488
22,1,11,0.696179718681818,0.13734730893270072,0.8691272050798232,treatment,0.3,0.1,0.21052631578947367
23,1,11,0.29792141400187183,0.7967179757208868,0.20124371109668945,treatment,0.3,0.1,0.3488372093023256
24,1,12,0.696179718681818,0.13545675355383333,0.8694367112322247,treatment,0.3,0.1,0.2631578947368421
25,1,12,0.29792141400187183,0.8088923557945152,0.1888585500564937,treatment,0.3,0.1,0.4186046511627907
26,1,13,0.696179718681818,0.13462157417887738,0.869665717685723,treatment,0.3,0.1,0.24561403508771928
27,1,13,0.29792141400187183,0.8092468587088347,0.18726169009759988,treatment,0.3,0.1,0.32558139534883723
28,1,14,0.696179718681818,0.13464255999542193,0.869139537096941,treatment,0.3,0.1,0.15789473684210525
29,1,14,0.29792141400187183,0.8086340255592166,0.1862815748461002,treatment,0.3,0.1,0.27906976744186046
30,1,15,0.696179718681818,0.13501212882280508,0.8694197028169643,treatment,0.3,0.1,0.17543859649122806
31,1,15,0.29792141400187183,0.8087921583301454,0.18932079801669524,treatment,0.3,0.1,0.4418604651162791
32,1,16,0.696179718681818,0.13484777462480632,0.8690975154098204,treatment,0.3,0.1,0.17543859649122806
33,1,16,0.29792141400187183,0.8126299941031462,0.18522432818131446,treatment,0.3,0.1,0.4186046511627907
34,1,17,0.696179718681818,0.13489858487035744,0.8691889779720755,treatment,0.3,0.1,0.17543859649122806
35,1,17,0.29792141400187183,0.8129190535746222,0.1825445217383235,treatment,0.3,0.1,0.3023255813953488
36,1,18,0.696179718681818,0.13499540447195327,0.8689566955841265,treatment,0.3,0.1,0.22807017543859648
37,1,18,0.29792141400187183,0.812432050889197,0.18302061278250756,treatment,0.3,0.1,0.3953488372093023
38,1,19,0.696179718681818,0.13485929837664737,0.8696307193619537,treatment,0.3,0.1,0.22807017543859648
39,1,19,0.29792141400187183,0.8129973346309064,0.18160055701894054,treatment,0.3,0.1,0.32558139534883723
40,1,20,0.696179718681818,0.1342751317511158,0.8705532993655278,treatment,0.3,0.1,0.22807017543859648
41,1,20,0.29792141400187183,0.8132009159507778,0.18156196274220168,treatment,0.3,0.1,0.32558139534883723
42,1,21,0.696179718681818,0.13472501001576725,0.870497396329074,treatment,0.3,0.1,0.21052631578947367
43,1,21,0.29792141400187183,0.8126262406013748,0.18282919677437742,treatment,0.3,0.1,0.3488372093023256
44,1,22,0.696179718681818,0.13438845635873226,0.8709789831569301,treatment,0.3,0.1,0.19298245614035087
45,1,22,0.29792141400187183,0.8132003129628899,0.18221484279208303,treatment,0.3,0.1,0.37209302325581395
46,1,23,0.696179718681818,0.13496264723076984,0.8694032570160856,treatment,0.3,0.1,0.24561403508771928
47,1,23,0.29792141400187183,0.8128178941153086,0.18240535969465557,treatment,0.3,0.1,0.3023255813953488
48,1,24,0.696179718681818,0.13491147323200622,0.8673686848655183,treatment,0.3,0.1,0.22807017543859648
49,1,24,0.29792141400187183,0.8124203586733314,0.18157340154601906,treatment,0.3,0.1,0.32558139534883723
50,1,25,0.696179718681818,0.13516102272044106,0.8675773628689571,treatment,0.3,0.1,0.21052631578947367
