,run_id,time_step,opinion,out_belief,in_belief,group_type,tau,alpha,participation,listened_to
38,0,0,0.7056669586656648,0.4008826716507588,0.8152876589285983,treatment,0.2,0.5,-1,none
39,0,0,0.6822943519983078,0.23350303347888182,0.8397899306796591,treatment,0.2,0.5,-1,none
40,0,0,0.3811309146941845,0.6200347992412918,0.4529607296732788,treatment,0.2,0.5,-1,none
41,0,0,0.36035723033813694,0.7589967968431294,0.31709420865306454,treatment,0.2,0.5,-1,none
42,0,0,0.5017506064750311,0.2877512788002508,0.6932342866386102,treatment,0.2,0.5,-1,none
43,0,0,0.3636624564816261,0.7666279618372706,0.49,treatment,0.2,0.5,-1,none
44,0,0,0.5051167085186591,0.12463822651463884,0.7115241094533254,treatment,0.2,0.5,-1,none
45,0,0,0.6068522029055112,0.4440992317913359,0.569087775785519,treatment,0.2,0.5,-1,none
46,0,0,0.572966091131053,0.2077561521832825,0.5452697262732725,treatment,0.2,0.5,-1,none
47,0,0,0.7299952545165971,0.49,0.5,treatment,0.2,0.5,-1,none
48,0,0,0.41393369266251673,0.5733217247122665,0.14341970151897404,treatment,0.2,0.5,-1,none
49,0,0,0.5698263927764374,0.49,0.7087239169429415,treatment,0.2,0.5,-1,none
50,0,0,0.5183946684675392,0.15918174284800157,0.5,treatment,0.2,0.5,-1,none
51,0,0,0.5454752251464574,0.4193442886942588,0.6010787959551,treatment,0.2,0.5,-1,none
52,0,0,0.7321487096427288,0.11556026134519638,0.78510886152968,treatment,0.2,0.5,-1,none
53,0,0,0.7345213473122045,0.40246007981850834,0.5,treatment,0.2,0.5,-1,none
54,0,0,0.5690988717635127,0.3279373667539036,0.7152586569731557,treatment,0.2,0.5,-1,none
55,0,0,0.6501538681995478,0.49,0.5819657207948665,treatment,0.2,0.5,-1,none
56,0,0,0.47024224014146415,0.6500027330872802,0.26696560601775904,treatment,0.2,0.5,-1,none
57,0,0,0.007611078233894564,0.5,0.27229556056581994,treatment,0.2,0.5,-1,none
58,0,0,0.6080095195494861,0.10990016791833089,0.5,treatment,0.2,0.5,-1,none
59,0,0,0.5896130633953236,0.4896628934826142,0.5648431473668968,treatment,0.2,0.5,-1,none
60,0,0,0.34187471457659296,0.5,0.49,treatment,0.2,0.5,-1,none
61,0,0,0.6637473545248664,0.0943604757969501,0.5035123654458747,treatment,0.2,0.5,-1,none
62,0,0,0.5166351415698227,0.3441544218826539,0.5,treatment,0.2,0.5,-1,none
63,0,0,0.4425526316676631,0.7506377499043864,0.1228741258968226,treatment,0.2,0.5,-1,none
64,0,0,0.37915211200212984,0.5,0.4270846403270709,treatment,0.2,0.5,-1,none
65,0,0,0.5098630272725538,0.48051810157071423,0.711448439133761,treatment,0.2,0.5,-1,none
66,0,0,0.5232272177466435,0.4693284899070954,0.5,treatment,0.2,0.5,-1,none
67,0,0,0.38650604647915066,0.6485766641699322,0.3776841787451683,treatment,0.2,0.5,-1,none
68,0,0,0.2820723196070615,0.9115411153039449,0.3772970146831596,treatment,0.2,0.5,-1,none
69,0,0,0.9936070314560443,0.4706586139854233,0.814721793847138,treatment,0.2,0.5,-1,none
70,0,0,0.48121012775157446,0.7168216018371849,0.4391983238699277,treatment,0.2,0.5,-1,none
71,0,0,0.6741428627964599,0.19791642510527543,0.7080269526756836,treatment,0.2,0.5,-1,none
72,0,0,0.26742102165363046,0.6465747758203789,0.4713411694269176,treatment,0.2,0.5,-1,none
73,0,0,0.1694784854359692,0.8662520155494401,0.15299864841835917,treatment,0.2,0.5,-1,none
74,0,0,0.7126158619902445,0.18479247649562217,0.5,treatment,0.2,0.5,-1,none
75,0,0,0.4105299453735683,0.5,0.3588728107439201,treatment,0.2,0.5,-1,none
76,0,0,0.19432821791372332,0.5480793533391838,0.426704063627254,treatment,0.2,0.5,-1,none
77,0,0,0.7008348592309084,0.49,0.5,treatment,0.2,0.5,-1,none
78,0,0,0.18075295544275832,0.5,0.16768261136110815,treatment,0.2,0.5,-1,none
79,0,0,0.9152962532359112,0.39319466049991664,0.5988457828585112,treatment,0.2,0.5,-1,none
80,0,0,0.694385174980319,0.2946984795031744,0.5447697926840989,treatment,0.2,0.5,-1,none
81,0,0,0.5840895811360933,0.49,0.6455114419355,treatment,0.2,0.5,-1,none
82,0,0,0.062242620261876325,0.5,0.47021848366169805,treatment,0.2,0.5,-1,none
83,0,0,0.3252632677704578,0.918793413921184,0.49,treatment,0.2,0.5,-1,none
84,0,0,0.5990757727123689,0.17923032262430097,0.8179308193041969,treatment,0.2,0.5,-1,none
85,0,0,0.43892502670811917,0.5,0.38849587100155314,treatment,0.2,0.5,-1,none
86,0,0,0.590631981205286,0.49,0.6722794336201097,treatment,0.2,0.5,-1,none
87,0,0,0.15991285289176327,0.9030284519147458,0.39451764220253466,treatment,0.2,0.5,-1,none
88,0,0,0.26884597357354284,0.5854732835557237,0.24999543154115592,treatment,0.2,0.5,-1,none
89,0,0,0.7476262994389569,0.4310400107034879,0.696435334285883,treatment,0.2,0.5,-1,none
90,0,0,0.43873158734463025,0.929055189463303,0.2180897913899003,treatment,0.2,0.5,-1,none
91,0,0,0.4009128434234508,0.695746622660727,0.49,treatment,0.2,0.5,-1,none
92,0,0,0.4034930000825001,0.5,0.49,treatment,0.2,0.5,-1,none
93,0,0,0.4257492465315017,0.8311104274448712,0.4281549444687668,treatment,0.2,0.5,-1,none
94,0,0,0.6385342904505698,0.42340856781948955,0.7829950576336422,treatment,0.2,0.5,-1,none
95,0,0,0.4492933085369101,0.8145431469260211,0.2483360300093703,treatment,0.2,0.5,-1,none
96,0,0,0.6694883347367119,0.08905371970415417,0.824643779396519,treatment,0.2,0.5,-1,none
97,0,0,0.20254754496596686,0.6105821478927309,0.3086292355497189,treatment,0.2,0.5,-1,none
98,0,0,0.5829533707275201,0.45786543323688605,0.7479394606188893,treatment,0.2,0.5,-1,none
99,0,0,0.8024415195157509,0.11448621603809574,0.5567439661799304,treatment,0.2,0.5,-1,none
100,1,1,0.48273455287150385,0.5609016590421554,0.48459613309368155,treatment,0.2,0.5,-1,none
101,1,1,0.24332314094858154,0.8982557107171774,0.10587989496346306,treatment,0.2,0.5,0,intensive
102,1,1,0.48267566978008136,0.6390045699588894,0.49,treatment,0.2,0.5,-1,none
103,1,1,0.37112195223137023,0.7424042667663258,0.4338142504205857,treatment,0.2,0.5,-1,none
104,1,1,0.2444975865896406,0.5055098705921487,0.38323847125474864,treatment,0.2,0.5,0,extensive
105,1,1,0.4682957090029541,0.604573798606912,0.38299471471243823,treatment,0.2,0.5,-1,none
106,1,1,0.7141880892177928,0.49,0.7370512740285649,treatment,0.2,0.5,1,extensive
107,1,1,0.5323524280971669,0.14227712853339908,0.8040921073304232,treatment,0.2,0.5,-1,none
108,1,1,0.7237619168601097,0.38576594176900403,0.5117634043676474,treatment,0.2,0.5,1,extensive
109,1,1,0.4829329791827015,0.539656438645623,0.31367040892603054,treatment,0.2,0.5,-1,none
110,1,1,0.6321781953238722,0.49,0.5000000000000002,treatment,0.2,0.5,1,extensive
111,1,1,0.4945774565560883,0.8574200665024608,0.49,treatment,0.2,0.5,-1,none
112,1,1,0.5695191687727583,0.232217825083454,0.8631044389036494,treatment,0.2,0.5,-1,none
113,1,1,0.547180762568163,0.49,0.5092508877212907,treatment,0.2,0.5,1,extensive
114,1,1,0.6095459713416159,0.49000000000000005,0.5014848046196737,treatment,0.2,0.5,1,extensive
115,1,1,0.5858446935950453,0.48999999999999994,0.5099019969988009,treatment,0.2,0.5,1,extensive
116,1,1,0.43626605730834905,0.5940176809501599,0.49,treatment,0.2,0.5,-1,none
117,1,1,0.9397349195337324,0.19871661439384572,0.9427551376776778,treatment,0.2,0.5,1,intensive
118,1,1,0.19432622057023857,0.6449981469542277,0.05597595832581211,treatment,0.2,0.5,0,intensive
119,1,1,0.990852831587435,0.19829757598661674,0.8036563629610893,treatment,0.2,0.5,1,intensive
120,1,1,0.7370361726573039,0.49,0.6157914169999389,treatment,0.2,0.5,1,extensive
121,1,1,0.6117257466680934,0.4836763259547909,0.6247723024052979,treatment,0.2,0.5,1,extensive
122,1,1,0.5344170046441556,0.4357529213520714,0.7654449276513766,treatment,0.2,0.5,-1,none
123,1,1,0.34994936712718355,0.5,0.19291604474084534,treatment,0.2,0.5,-1,none
124,1,1,0.7449109959592378,0.49,0.5000000000000002,treatment,0.2,0.5,1,extensive
125,1,1,0.6599657978972979,0.49,0.5114727095867168,treatment,0.2,0.5,1,extensive
126,1,1,0.6344657837468913,0.3853421015637938,0.5102609127044695,treatment,0.2,0.5,1,extensive
127,1,1,0.5582388085556607,0.15812997695171072,0.5126776138165319,treatment,0.2,0.5,-1,none
128,1,1,0.9731453908868608,0.05748305826897638,0.8956026760766955,treatment,0.2,0.5,1,intensive
129,1,1,0.7081629774310341,0.3838581024477661,0.5144594553191926,treatment,0.2,0.5,1,extensive
130,1,1,0.6663640511238549,0.49,0.8948430301980648,treatment,0.2,0.5,1,intensive
131,1,1,0.35619852262724694,0.5013245114478941,0.49,treatment,0.2,0.5,0,extensive
132,1,1,0.5248191836576341,0.16982508995155599,0.5,treatment,0.2,0.5,-1,none
133,1,1,0.5014760359152876,0.3560150363970901,0.5,treatment,0.2,0.5,-1,none
134,1,1,0.3304324584209912,0.5067886974557149,0.48999999999999994,treatment,0.2,0.5,0,extensive
135,1,1,0.7708463974152427,0.19671732496394304,0.8022628207158067,treatment,0.2,0.5,1,intensive
136,1,1,0.24142957142649724,0.5054331261918922,0.49,treatment,0.2,0.5,0,extensive
137,1,1,0.5814493252525211,0.49,0.5048887472523507,treatment,0.2,0.5,1,extensive
138,1,1,0.7056669586656648,0.49,0.6234186914516268,treatment,0.2,0.5,1,extensive
139,1,1,0.6822943519983078,0.3840315487330928,0.6285987664247558,treatment,0.2,0.5,1,extensive
140,1,1,0.3811309146941845,0.505414149991831,0.49,treatment,0.2,0.5,0,extensive
141,1,1,0.36035723033813694,0.7589967968431294,0.31709420865306454,treatment,0.2,0.5,-1,none
142,1,1,0.5017506064750311,0.2877512788002508,0.6932342866386102,treatment,0.2,0.5,-1,none
143,1,1,0.3636624564816261,0.7666279618372706,0.49,treatment,0.2,0.5,-1,none
144,1,1,0.5051167085186591,0.12463822651463884,0.7115241094533254,treatment,0.2,0.5,-1,none
145,1,1,0.6068522029055112,0.48999999999999994,0.5027566919007377,treatment,0.2,0.5,1,extensive
146,1,1,0.572966091131053,0.2077561521832825,0.5452697262732725,treatment,0.2,0.5,-1,none
147,1,1,0.7299952545165971,0.49,0.5000000000000002,treatment,0.2,0.5,1,extensive
148,1,1,0.41393369266251673,0.502954018694451,0.27124732759070297,treatment,0.2,0.5,0,extensive
149,1,1,0.5698263927764374,0.49,0.7087239169429415,treatment,0.2,0.5,-1,none
150,1,1,0.5183946684675392,0.15918174284800157,0.5,treatment,0.2,0.5,-1,none
151,1,1,0.5454752251464574,0.4193442886942588,0.6010787959551,treatment,0.2,0.5,-1,none
152,1,1,0.7321487096427288,0.26283493295049354,0.6184545429257667,treatment,0.2,0.5,1,extensive
153,1,1,0.7345213473122045,0.19741022712592374,0.6999996244444776,treatment,0.2,0.5,1,intensive
154,1,1,0.5690988717635127,0.3279373667539036,0.7152586569731557,treatment,0.2,0.5,-1,none
155,1,1,0.6501538681995478,0.49,0.8020958571142254,treatment,0.2,0.5,1,intensive
156,1,1,0.47024224014146415,0.6500027330872802,0.26696560601775904,treatment,0.2,0.5,-1,none
157,1,1,0.007611078233894564,0.5000000000000001,0.48588679787138517,treatment,0.2,0.5,0,extensive
158,1,1,0.6080095195494861,0.26074552627868786,0.5000000000000001,treatment,0.2,0.5,1,extensive
159,1,1,0.5896130633953236,0.49,0.5025626289174104,treatment,0.2,0.5,1,extensive
160,1,1,0.34187471457659296,0.5999997937465571,0.2997504117415259,treatment,0.2,0.5,0,intensive
161,1,1,0.6637473545248664,0.0943604757969501,0.5035123654458747,treatment,0.2,0.5,-1,none
162,1,1,0.5166351415698227,0.3441544218826539,0.5,treatment,0.2,0.5,-1,none
163,1,1,0.4425526316676631,0.7506377499043864,0.1228741258968226,treatment,0.2,0.5,-1,none
164,1,1,0.37915211200212984,0.5000000000000002,0.48999999999999994,treatment,0.2,0.5,0,extensive
165,1,1,0.5098630272725538,0.48051810157071423,0.711448439133761,treatment,0.2,0.5,-1,none
166,1,1,0.5232272177466435,0.4693284899070954,0.5,treatment,0.2,0.5,-1,none
167,1,1,0.38650604647915066,0.5072270250102294,0.49,treatment,0.2,0.5,0,extensive
168,1,1,0.2820723196070615,0.7487000614572279,0.49,treatment,0.2,0.5,0,extensive
169,1,1,0.9936070314560443,0.49000000000000005,0.6233127580968656,treatment,0.2,0.5,1,extensive
170,1,1,0.48121012775157446,0.7168216018371849,0.4391983238699277,treatment,0.2,0.5,-1,none
171,1,1,0.6741428627964599,0.19791642510527543,0.7080269526756836,treatment,0.2,0.5,-1,none
172,1,1,0.26742102165363046,0.6465747758203789,0.2992558858988133,treatment,0.2,0.5,0,intensive
173,1,1,0.1694784854359692,0.8278262221364863,0.0566004407350822,treatment,0.2,0.5,0,intensive
174,1,1,0.7126158619902445,0.37659634410146847,0.5000000000000002,treatment,0.2,0.5,1,extensive
175,1,1,0.4105299453735683,0.5,0.3588728107439201,treatment,0.2,0.5,-1,none
176,1,1,0.19432821791372332,0.6015214753090367,0.1981636323848366,treatment,0.2,0.5,0,intensive
177,1,1,0.7008348592309084,0.49,0.6999996244444776,treatment,0.2,0.5,1,intensive
178,1,1,0.18075295544275832,0.599999793746557,0.057147512264184026,treatment,0.2,0.5,0,intensive
179,1,1,0.9152962532359112,0.19709804198049216,0.802632909421393,treatment,0.2,0.5,1,intensive
180,1,1,0.694385174980319,0.4881862765508309,0.5016928303912718,treatment,0.2,0.5,1,extensive
181,1,1,0.5840895811360933,0.49,0.507018928119809,treatment,0.2,0.5,1,extensive
182,1,1,0.062242620261876325,0.5999997937465571,0.2992248899611416,treatment,0.2,0.5,0,intensive
183,1,1,0.3252632677704578,0.7525346192581206,0.49,treatment,0.2,0.5,0,extensive
184,1,1,0.5990757727123689,0.17923032262430097,0.8179308193041969,treatment,0.2,0.5,-1,none
185,1,1,0.43892502670811917,0.5,0.38849587100155314,treatment,0.2,0.5,-1,none
186,1,1,0.590631981205286,0.48999999999999994,0.5089611351211645,treatment,0.2,0.5,1,extensive
187,1,1,0.15991285289176327,0.8401246136911977,0.19714350440826814,treatment,0.2,0.5,0,intensive
188,1,1,0.26884597357354284,0.5854732835557237,0.05903961556118555,treatment,0.2,0.5,0,intensive
189,1,1,0.7476262994389569,0.49,0.5109907869771978,treatment,0.2,0.5,1,extensive
190,1,1,0.43873158734463025,0.929055189463303,0.2180897913899003,treatment,0.2,0.5,-1,none
191,1,1,0.4009128434234508,0.695746622660727,0.49,treatment,0.2,0.5,-1,none
192,1,1,0.4034930000825001,0.5,0.49,treatment,0.2,0.5,-1,none
193,1,1,0.4257492465315017,0.8311104274448712,0.4281549444687668,treatment,0.2,0.5,-1,none
194,1,1,0.6385342904505698,0.42340856781948955,0.7829950576336422,treatment,0.2,0.5,-1,none
195,1,1,0.4492933085369101,0.8145431469260211,0.2483360300093703,treatment,0.2,0.5,-1,none
196,1,1,0.6694883347367119,0.08905371970415417,0.824643779396519,treatment,0.2,0.5,-1,none
197,1,1,0.20254754496596686,0.5048702129956609,0.4894594572138212,treatment,0.2,0.5,0,extensive
198,1,1,0.5829533707275201,0.45786543323688605,0.7479394606188893,treatment,0.2,0.5,-1,none
199,1,1,0.8024415195157509,0.0545225827017011,0.8013688914027601,treatment,0.2,0.5,1,intensive
200,1,2,0.48273455287150385,0.5609016590421554,0.48459613309368155,treatment,0.2,0.5,-1,none
201,1,2,0.24332314094858154,0.709518357122769,0.2904991684937881,treatment,0.2,0.5,0,extensive
202,1,2,0.48267566978008136,0.6390045699588894,0.49,treatment,0.2,0.5,-1,none
203,1,2,0.37112195223137023,0.7424042667663258,0.4338142504205857,treatment,0.2,0.5,-1,none
204,1,2,0.2444975865896406,0.6033812767631541,0.1828247513385801,treatment,0.2,0.5,0,intensive
205,1,2,0.4682957090029541,0.604573798606912,0.38299471471243823,treatment,0.2,0.5,-1,none
206,1,2,0.7141880892177928,0.49,0.9301011170698378,treatment,0.2,0.5,1,intensive
207,1,2,0.5323524280971669,0.14227712853339908,0.8040921073304232,treatment,0.2,0.5,-1,none
208,1,2,0.7237619168601097,0.18283969798536767,0.7078794854540047,treatment,0.2,0.5,1,intensive
209,1,2,0.4829329791827015,0.539656438645623,0.31367040892603054,treatment,0.2,0.5,-1,none
210,1,2,0.6321781953238722,0.49,0.7078295783324696,treatment,0.2,0.5,1,intensive
211,1,2,0.4945774565560883,0.8574200665024608,0.49,treatment,0.2,0.5,-1,none
212,1,2,0.5695191687727583,0.232217825083454,0.8631044389036494,treatment,0.2,0.5,-1,none
213,1,2,0.547180762568163,0.49,0.5092508877212907,treatment,0.2,0.5,-1,none
214,1,2,0.6095459713416159,0.49000000000000005,0.7078358777903607,treatment,0.2,0.5,1,intensive
215,1,2,0.5858446935950453,0.48999999999999994,0.7078715883713423,treatment,0.2,0.5,1,intensive
216,1,2,0.43626605730834905,0.5039761930601413,0.49000000000000005,treatment,0.2,0.5,0,extensive
217,1,2,0.9397349195337324,0.3955385023484301,0.7097069159355485,treatment,0.2,0.5,1,extensive
218,1,2,0.19432622057023857,0.5069844166436568,0.29028770779450785,treatment,0.2,0.5,0,extensive
219,1,2,0.990852831587435,0.3955369722714503,0.604470162326471,treatment,0.2,0.5,1,extensive
220,1,2,0.7370361726573039,0.49,0.8171695117621093,treatment,0.2,0.5,1,intensive
221,1,2,0.6117257466680934,0.4836763259547909,0.8172226201598101,treatment,0.2,0.5,1,intensive
222,1,2,0.5344170046441556,0.4357529213520714,0.7654449276513766,treatment,0.2,0.5,-1,none
223,1,2,0.34994936712718355,0.5000000000000002,0.37806462787507833,treatment,0.2,0.5,0,extensive
224,1,2,0.7449109959592378,0.49,0.7078295783324695,treatment,0.2,0.5,1,intensive
225,1,2,0.6599657978972979,0.49,0.7078782521736583,treatment,0.2,0.5,1,intensive
226,1,2,0.6344657837468913,0.3853421015637938,0.5102609127044695,treatment,0.2,0.5,-1,none
227,1,2,0.5582388085556607,0.15812997695171072,0.5126776138165319,treatment,0.2,0.5,-1,none
228,1,2,0.9731453908868608,0.2902940932894811,0.7095071142873155,treatment,0.2,0.5,1,extensive
229,1,2,0.7081629774310341,0.1828284156151013,0.7078909234878019,treatment,0.2,0.5,1,intensive
230,1,2,0.6663640511238549,0.49000000000000005,0.709503895094466,treatment,0.2,0.5,1,extensive
231,1,2,0.35619852262724694,0.6033659885271789,0.29212799584693705,treatment,0.2,0.5,0,intensive
232,1,2,0.5248191836576341,0.16982508995155599,0.5,treatment,0.2,0.5,-1,none
233,1,2,0.5014760359152876,0.3560150363970901,0.5,treatment,0.2,0.5,-1,none
234,1,2,0.3304324584209912,0.6033859480390698,0.2921279958469371,treatment,0.2,0.5,0,intensive
235,1,2,0.7708463974152427,0.3955312021528327,0.6044650739594339,treatment,0.2,0.5,1,extensive
236,1,2,0.24142957142649724,0.6033809964324388,0.29212799584693705,treatment,0.2,0.5,0,intensive
237,1,2,0.5814493252525211,0.49,0.5048887472523507,treatment,0.2,0.5,-1,none
238,1,2,0.7056669586656648,0.49,0.8172146157927802,treatment,0.2,0.5,1,intensive
239,1,2,0.6822943519983078,0.3840315487330928,0.6285987664247558,treatment,0.2,0.5,-1,none
240,1,2,0.3811309146941845,0.6033809271164768,0.2921279958469371,treatment,0.2,0.5,0,intensive
241,1,2,0.36035723033813694,0.7589967968431294,0.31709420865306454,treatment,0.2,0.5,-1,none
242,1,2,0.5017506064750311,0.2877512788002508,0.6932342866386102,treatment,0.2,0.5,-1,none
243,1,2,0.3636624564816261,0.6159846881511987,0.49,treatment,0.2,0.5,0,extensive
244,1,2,0.5051167085186591,0.12463822651463884,0.7115241094533254,treatment,0.2,0.5,-1,none
245,1,2,0.6068522029055112,0.48999999999999994,0.7078412739069928,treatment,0.2,0.5,1,intensive
246,1,2,0.572966091131053,0.3804867469522608,0.501713580224099,treatment,0.2,0.5,1,extensive
247,1,2,0.7299952545165971,0.49,0.7078295783324695,treatment,0.2,0.5,1,intensive
248,1,2,0.41393369266251673,0.502954018694451,0.27124732759070297,treatment,0.2,0.5,-1,none
249,1,2,0.5698263927764374,0.49,0.5121438329000279,treatment,0.2,0.5,1,extensive
250,1,2,0.5183946684675392,0.15918174284800157,0.5,treatment,0.2,0.5,-1,none
251,1,2,0.5454752251464574,0.4193442886942588,0.6010787959551,treatment,0.2,0.5,-1,none
252,1,2,0.7321487096427288,0.06989769402345106,0.8171852604639573,treatment,0.2,0.5,1,intensive
253,1,2,0.7345213473122045,0.3955337322093731,0.500698620160061,treatment,0.2,0.5,1,extensive
254,1,2,0.5690988717635127,0.3279373667539036,0.7152586569731557,treatment,0.2,0.5,-1,none
255,1,2,0.6501538681995478,0.48999999999999994,0.6044644643092444,treatment,0.2,0.5,1,extensive
256,1,2,0.47024224014146415,0.6500027330872802,0.26696560601775904,treatment,0.2,0.5,-1,none
257,1,2,0.007611078233894564,0.6033611503559119,0.29211054549273596,treatment,0.2,0.5,0,intensive
258,1,2,0.6080095195494861,0.26074552627868786,0.5000000000000001,treatment,0.2,0.5,-1,none
259,1,2,0.5896130633953236,0.49,0.707840450575076,treatment,0.2,0.5,1,intensive
260,1,2,0.34187471457659296,0.5003493158106096,0.49000000000000005,treatment,0.2,0.5,0,extensive
261,1,2,0.6637473545248664,0.2541662531191413,0.5001219498696383,treatment,0.2,0.5,1,extensive
262,1,2,0.5166351415698227,0.3441544218826539,0.5,treatment,0.2,0.5,-1,none
263,1,2,0.4425526316676631,0.7506377499043864,0.1228741258968226,treatment,0.2,0.5,-1,none
264,1,2,0.37915211200212984,0.6033611503559119,0.29212799584693705,treatment,0.2,0.5,0,intensive
265,1,2,0.5098630272725538,0.48051810157071423,0.711448439133761,treatment,0.2,0.5,-1,none
266,1,2,0.5232272177466435,0.4693284899070954,0.5,treatment,0.2,0.5,-1,none
267,1,2,0.38650604647915066,0.6033875491531022,0.2921279958469371,treatment,0.2,0.5,0,intensive
268,1,2,0.2820723196070615,0.7487000614572279,0.29212799584693705,treatment,0.2,0.5,0,intensive
269,1,2,0.9936070314560443,0.49000000000000005,0.8172139893694044,treatment,0.2,0.5,1,intensive
270,1,2,0.48121012775157446,0.7168216018371849,0.4391983238699277,treatment,0.2,0.5,-1,none
271,1,2,0.6741428627964599,0.19791642510527543,0.7080269526756836,treatment,0.2,0.5,-1,none
272,1,2,0.26742102165363046,0.5070907265610896,0.49000000000000005,treatment,0.2,0.5,0,extensive
273,1,2,0.1694784854359692,0.6045584138332578,0.2902903536854265,treatment,0.2,0.5,0,extensive
274,1,2,0.7126158619902445,0.1827854731180179,0.7078295783324696,treatment,0.2,0.5,1,intensive
275,1,2,0.4105299453735683,0.5,0.3588728107439201,treatment,0.2,0.5,-1,none
276,1,2,0.19432821791372332,0.5003546312357189,0.3955364831899839,treatment,0.2,0.5,0,extensive
277,1,2,0.7008348592309084,0.48999999999999994,0.500698620160061,treatment,0.2,0.5,1,extensive
278,1,2,0.18075295544275832,0.5003493158106096,0.29029267159711525,treatment,0.2,0.5,0,extensive
279,1,2,0.9152962532359112,0.39553259229902743,0.6044664252991097,treatment,0.2,0.5,1,extensive
280,1,2,0.694385174980319,0.4881862765508309,0.7078367603626652,treatment,0.2,0.5,1,intensive
281,1,2,0.5840895811360933,0.49,0.7078593567981887,treatment,0.2,0.5,1,intensive
282,1,2,0.062242620261876325,0.5003493158106096,0.49000000000000005,treatment,0.2,0.5,0,extensive
283,1,2,0.3252632677704578,0.7525346192581206,0.49,treatment,0.2,0.5,-1,none
284,1,2,0.5990757727123689,0.3755256287505696,0.6239209404108313,treatment,0.2,0.5,1,extensive
285,1,2,0.43892502670811917,0.5,0.38849587100155314,treatment,0.2,0.5,-1,none
286,1,2,0.590631981205286,0.48999999999999994,0.7078675967224263,treatment,0.2,0.5,1,intensive
